DUMPPOINT2,1643854897.5413952,140.0,100.00580794644918,100,180.0
LOADER1,1643855000.904739,258.4020140646607,-150.0,100,90.0
LOADER1,1643855210.7412374,271.17763493072744,-150.0,100,90.0
DUMPPOINT2,1643855215.0626507,140.0,100.00662174354078,100,180.0
LOADER1,1643855408.595765,221.78081053019034,-150.0,100,90.0
DUMPPOINT1,1643855566.089665,-121.21359298136339,140.0,100,270.0
LOADER1,1643855612.249285,231.31739011604094,-150.0,100,90.0
DUMPPOINT2,1643855774.7857215,140.0,100.0020810189237,100,180.0
LOADER1,1643855778.794717,218.5600678334742,-150.0,100,90.0
LOADER1,1643856014.2633326,273.89742366821,-150.0,100,90.0
DUMPPOINT2,1643856029.8664103,140.0,100.00475154430234,100,180.0
DUMPPOINT1,1643856043.8068893,-105.10768542515032,140.0,100,270.0
DUMPPOINT1,1643856269.581652,-75.81661166967531,140.0,100,270.0
LOADER1,1643856309.0684586,242.59493513659217,-150.0,100,90.0
LOADER1,1643856519.9179144,286.2947359580421,-150.0,100,90.0
DUMPPOINT1,1643856586.3080623,-115.5699271381355,140.0,100,270.0
LOADER1,1643856770.2542982,261.8313444255409,-150.0,100,90.0
DUMPPOINT2,1643856826.9002986,140.0,100.00813687048813,100,180.0
LOADER1,1643857016.551652,273.1692552518179,-150.0,100,90.0
DUMPPOINT1,1643857070.579903,-79.9093260566365,140.0,100,270.0
LOADER1,1643857232.2658832,244.37604629957707,-150.0,100,90.0
DUMPPOINT2,1643857336.944483,140.0,100.0052925591994,100,180.0
LOADER1,1643857435.0151675,265.5162480141688,-150.0,100,90.0
DUMPPOINT1,1643857537.7464585,-124.83352915225551,140.0,100,270.0
DUMPPOINT2,1643857676.7649777,140.0,100.00024453265962,100,180.0
LOADER1,1643857756.8153138,242.32233920182665,-150.0,100,90.0
LOADER1,1643857925.4831333,241.69641350739187,-150.0,100,90.0
DUMPPOINT2,1643858018.2331412,140.0,100.00750216400495,100,180.0
LOADER1,1643858160.806401,228.12689068366143,-150.0,100,90.0
DUMPPOINT1,1643858269.812557,-99.11034964968212,140.0,100,270.0
LOADER1,1643858380.5366077,285.01591789894314,-150.0,100,90.0
DUMPPOINT1,1643858544.1082149,-109.06503512598454,140.0,100,270.0
LOADER1,1643858637.627089,273.2118633686131,-150.0,100,90.0
LOADER1,1643858833.9249642,233.17515325478027,-150.0,100,90.0
DUMPPOINT1,1643858837.70492,-67.56931508426806,140.0,100,270.0
DUMPPOINT2,1643859036.8380327,140.0,100.00837072092408,100,180.0
DUMPPOINT1,1643859122.4903183,-101.65978843860901,140.0,100,270.0
LOADER1,1643859208.3424141,243.44557750798498,-150.0,100,90.0
DUMPPOINT2,1643859443.6110845,140.0,100.00814726690012,100,180.0
LOADER1,1643859531.1390758,249.79101101186114,-150.0,100,90.0
DUMPPOINT1,1643859839.823783,-80.50975717669533,140.0,100,270.0
LOADER1,1643859843.663097,253.14269566926927,-150.0,100,90.0
DUMPPOINT2,1643860061.5199823,140.0,100.0064278270204,100,180.0
LOADER1,1643860106.8913593,227.43664762182902,-150.0,100,90.0
LOADER1,1643860348.9921565,252.603099683165,-150.0,100,90.0
DUMPPOINT1,1643860352.2792168,-110.59594107149769,140.0,100,270.0
LOADER1,1643860593.8985364,261.22693495605023,-150.0,100,90.0
DUMPPOINT2,1643860710.9806428,140.0,100.00670506792156,100,180.0
LOADER1,1643860788.001255,256.92604165178403,-150.0,100,90.0
DUMPPOINT1,1643860934.1141934,-123.15112580378567,140.0,100,270.0
LOADER1,1643861007.7316196,242.24411047968348,-150.0,100,90.0
DUMPPOINT2,1643861029.5395849,140.0,100.00702928979895,100,180.0
LOADER1,1643861182.516454,270.2029389004213,-150.0,100,90.0
DUMPPOINT1,1643861210.7611685,-124.39801172758744,140.0,100,270.0
LOADER1,1643861405.710858,265.6498837239691,-150.0,100,90.0
DUMPPOINT2,1643861499.2238438,140.0,100.00035803623024,100,180.0
LOADER1,1643861692.3102598,258.56734737273155,-150.0,100,90.0
DUMPPOINT2,1643861735.8474479,140.0,100.00761255359713,100,180.0
DUMPPOINT1,1643861895.2662246,-110.99707611256953,140.0,100,270.0
LOADER1,1643861958.2788107,258.925491363113,-150.0,100,90.0
LOADER1,1643862166.7154672,218.00781122903632,-150.0,100,90.0
DUMPPOINT1,1643862238.97534,-86.06045474079505,140.0,100,270.0
LOADER1,1643862429.4777386,285.0805116331545,-150.0,100,90.0
DUMPPOINT1,1643862440.8081334,-91.60497199853144,140.0,100,270.0
DUMPPOINT1,1643862645.0165865,-63.504807068146455,140.0,100,270.0
LOADER1,1643862738.328731,221.940189949936,-150.0,100,90.0
LOADER1,1643862994.5033507,234.50681606018298,-150.0,100,90.0
DUMPPOINT1,1643863030.3752553,-94.50898121254248,140.0,100,270.0
LOADER1,1643863223.155156,219.02702427563833,-150.0,100,90.0
DUMPPOINT2,1643863343.797044,140.0,100.00195428007004,100,180.0
DUMPPOINT1,1643863490.867852,-115.71247717660042,140.0,100,270.0
LOADER1,1643863515.365382,256.54693065425687,-150.0,100,90.0
DUMPPOINT2,1643863707.7791855,140.0,100.00057689774809,100,180.0
LOADER1,1643863831.6267862,260.32051030019755,-150.0,100,90.0
LOADER1,1643863992.8673701,258.1129274904292,-150.0,100,90.0
DUMPPOINT1,1643864093.851572,-90.77735343942973,140.0,100,270.0
LOADER1,1643864179.3292105,229.31272622950257,-150.0,100,90.0
DUMPPOINT2,1643864267.8240857,140.0,100.0054641476323,100,180.0
LOADER1,1643864392.4067712,244.03129917713127,-150.0,100,90.0
DUMPPOINT1,1643864434.8122203,-94.16244227338144,140.0,100,270.0
DUMPPOINT2,1643864647.0580997,140.0,100.00110804208902,100,180.0
LOADER1,1643864677.0365598,266.5689318040624,-150.0,100,90.0
LOADER1,1643864933.7960181,228.10793852673504,-150.0,100,90.0
DUMPPOINT2,1643864940.5286918,140.0,100.00788728106481,100,180.0
DUMPPOINT1,1643865222.6586027,-118.511721093236,140.0,100,270.0
LOADER1,1643865226.4085658,267.1356061158865,-150.0,100,90.0
DUMPPOINT2,1643865524.1392827,140.0,100.0056123075784,100,180.0
LOADER1,1643865538.8564367,241.39827711809642,-150.0,100,90.0
LOADER1,1643865698.5072489,241.86252851116032,-150.0,100,90.0
LOADER1,1643865871.2339756,245.20173478346436,-150.0,100,90.0
DUMPPOINT1,1643865907.7418582,-93.14051176811826,140.0,100,270.0
DUMPPOINT1,1643866226.824974,-99.01721927761531,140.0,100,270.0
LOADER1,1643866257.4678714,242.09356110875711,-150.0,100,90.0
LOADER1,1643866439.5349488,281.6059838074958,-150.0,100,90.0
DUMPPOINT2,1643866458.0423515,140.0,100.00678207431392,100,180.0
DUMPPOINT1,1643866486.5263493,-75.89394442310729,140.0,100,270.0
DUMPPOINT2,1643866659.818417,140.0,100.0095431560508,100,180.0
LOADER1,1643866752.8858733,234.30992189785843,-150.0,100,90.0
LOADER1,1643866939.7203283,269.0419295045006,-150.0,100,90.0
DUMPPOINT1,1643867060.9828854,-77.05051194889698,140.0,100,270.0
LOADER1,1643867220.6161387,260.6147315495558,-150.0,100,90.0
DUMPPOINT2,1643867296.784936,140.0,100.00229466842295,100,180.0
DUMPPOINT2,1643867501.97039,140.0,100.00714421844727,100,180.0
LOADER1,1643867504.4927661,254.58478484462105,-150.0,100,90.0
LOADER1,1643867813.6186273,269.6974921624783,-150.0,100,90.0
DUMPPOINT2,1643867829.9196174,140.0,100.00457291737712,100,180.0
LOADER1,1643868021.8160012,233.1652141417125,-150.0,100,90.0
DUMPPOINT2,1643868103.097676,140.0,100.00544800572544,100,180.0
DUMPPOINT1,1643868270.1394067,-93.5613590605253,140.0,100,270.0
LOADER1,1643868270.5273664,267.82936107958284,-150.0,100,90.0
LOADER1,1643868455.989908,242.08218454751153,-150.0,100,90.0
DUMPPOINT1,1643868581.909195,-92.09579533074053,140.0,100,270.0
LOADER1,1643868678.5712366,253.5740705344741,-150.0,100,90.0
DUMPPOINT1,1643868812.296209,-116.23461742952853,140.0,100,270.0
LOADER1,1643868964.397566,225.257674555485,-150.0,100,90.0
DUMPPOINT2,1643868973.2032712,140.0,100.00675637131539,100,180.0
DUMPPOINT1,1643869169.155873,-89.20168359198755,140.0,100,270.0
LOADER1,1643869201.001631,246.1449951268451,-150.0,100,90.0
LOADER1,1643869375.4746146,276.7492632090191,-150.0,100,90.0
DUMPPOINT2,1643869456.9536684,140.0,100.00500503227158,100,180.0
LOADER1,1643869652.6135077,260.7895702169335,-150.0,100,90.0
DUMPPOINT2,1643869663.185553,140.0,100.00466930702613,100,180.0
LOADER1,1643869861.753655,239.68141272200245,-150.0,100,90.0
DUMPPOINT1,1643869891.4796627,-77.34668932313176,140.0,100,270.0
LOADER1,1643870050.6830628,242.9318960774228,-150.0,100,90.0
DUMPPOINT2,1643870174.9681752,140.0,100.00629050519368,100,180.0
LOADER1,1643870384.4529693,258.73658137614666,-150.0,100,90.0
DUMPPOINT2,1643870431.340498,140.0,100.00494825331975,100,180.0
LOADER1,1643870553.071684,258.1281182066344,-150.0,100,90.0
DUMPPOINT2,1643870712.1347082,140.0,100.00303462382843,100,180.0
LOADER1,1643870727.8859878,262.2263183587331,-150.0,100,90.0
DUMPPOINT1,1643870866.2218554,-111.51925097361901,140.0,100,270.0
LOADER1,1643870954.7951627,278.4225598627081,-150.0,100,90.0
DUMPPOINT2,1643871066.1747043,140.0,100.00456743251829,100,180.0
LOADER1,1643871230.991915,236.98844938069414,-150.0,100,90.0
DUMPPOINT1,1643871257.9347472,-104.14510151853642,140.0,100,270.0
LOADER1,1643871506.575313,262.4413745723453,-150.0,100,90.0
DUMPPOINT2,1643871570.8844883,140.0,100.00890029219552,100,180.0
DUMPPOINT1,1643871717.227945,-74.17753499063497,140.0,100,270.0
LOADER1,1643871835.5718331,260.3107183268585,-150.0,100,90.0
LOADER1,1643872003.9332724,265.9213112514485,-150.0,100,90.0
DUMPPOINT1,1643872184.1566427,-119.74836743159445,140.0,100,270.0
LOADER1,1643872234.6006649,245.42642790982828,-150.0,100,90.0
DUMPPOINT2,1643872254.055992,140.0,100.00474500183388,100,180.0
LOADER1,1643872420.5941722,227.16807305941015,-150.0,100,90.0
DUMPPOINT1,1643872555.1888783,-108.47061497974329,140.0,100,270.0
LOADER1,1643872597.199662,268.46624923085994,-150.0,100,90.0
DUMPPOINT2,1643872746.382612,140.0,100.00329196398994,100,180.0
DUMPPOINT1,1643872789.7100425,-87.6952785691417,140.0,100,270.0
LOADER1,1643872925.780118,217.68111198748534,-150.0,100,90.0
DUMPPOINT2,1643873202.2983,140.0,100.001263284002,100,180.0
LOADER1,1643873215.4752827,246.15537048775354,-150.0,100,90.0
DUMPPOINT2,1643873449.568892,140.0,100.00320066264146,100,180.0
LOADER1,1643873461.9838562,213.30025043029423,-150.0,100,90.0
DUMPPOINT2,1643873654.0225203,140.0,100.00748655427326,100,180.0
LOADER1,1643873701.4803503,271.57406920325354,-150.0,100,90.0
LOADER1,1643873900.3658404,228.80291340043394,-150.0,100,90.0
DUMPPOINT1,1643873980.2944567,-113.62251384113607,140.0,100,270.0
LOADER1,1643874176.6049702,259.3512609813844,-150.0,100,90.0
DUMPPOINT2,1643874255.776925,140.0,100.00786822300299,100,180.0
LOADER1,1643874402.8418067,252.78327353563125,-150.0,100,90.0
DUMPPOINT2,1643874494.9026384,140.0,100.00853063506352,100,180.0
LOADER1,1643874575.0678618,240.84753251788388,-150.0,100,90.0
DUMPPOINT2,1643874679.8722618,140.0,100.00089660348002,100,180.0
LOADER1,1643874868.209442,240.41227073515194,-150.0,100,90.0
DUMPPOINT2,1643874877.881827,140.0,100.00356127131747,100,180.0
DUMPPOINT2,1643875180.032996,140.0,100.00686428504274,100,180.0
LOADER1,1643875188.573984,240.89549450319012,-150.0,100,90.0
DUMPPOINT2,1643875399.710784,140.0,100.00731850373445,100,180.0
LOADER1,1643875492.5182333,231.76668727993467,-150.0,100,90.0
LOADER1,1643875754.9449694,233.38089784297804,-150.0,100,90.0
DUMPPOINT2,1643875762.444807,140.0,100.00943647406471,100,180.0
DUMPPOINT2,1643875954.3380694,140.0,100.00229737532598,100,180.0
LOADER1,1643876007.3093352,207.27134961558247,-150.0,100,90.0
LOADER1,1643876199.1350951,269.8037573121273,-150.0,100,90.0
DUMPPOINT1,1643876230.6602879,-122.41950941464452,140.0,100,270.0
DUMPPOINT2,1643876432.3295703,140.0,100.00954069790687,100,180.0
LOADER1,1643876463.9226136,220.00551663172962,-150.0,100,90.0
LOADER1,1643876760.0402637,234.24644831494865,-150.0,100,90.0
DUMPPOINT1,1643876798.6793766,-131.73748617605645,140.0,100,270.0
LOADER1,1643877042.4057226,236.88630150063432,-150.0,100,90.0
DUMPPOINT1,1643877097.2778907,-108.50126796273561,140.0,100,270.0
LOADER1,1643877232.5751524,259.0671191203663,-150.0,100,90.0
DUMPPOINT2,1643877383.2788916,140.0,100.00926654668756,100,180.0
DUMPPOINT1,1643877425.9593825,-70.7048743534413,140.0,100,270.0
LOADER1,1643877527.2972195,258.6762623697342,-150.0,100,90.0
DUMPPOINT2,1643877792.938313,140.0,100.0028710820817,100,180.0
LOADER1,1643877857.7470927,277.03755060278877,-150.0,100,90.0
LOADER1,1643878106.8005428,248.75079934117426,-150.0,100,90.0
DUMPPOINT2,1643878169.5292423,140.0,100.00543159400964,100,180.0
LOADER1,1643878387.4111547,272.8231473031042,-150.0,100,90.0
DUMPPOINT1,1643878394.6959674,-91.32577241870865,140.0,100,270.0
LOADER1,1643878715.1156416,247.84009017281593,-150.0,100,90.0
DUMPPOINT2,1643878721.4924846,140.0,100.00018158013215,100,180.0
LOADER1,1643878893.5897002,257.07255988881536,-150.0,100,90.0
DUMPPOINT1,1643878919.4528918,-73.12354792364546,140.0,100,270.0
LOADER1,1643879083.9759357,232.64805925011436,-150.0,100,90.0
DUMPPOINT1,1643879161.6480567,-87.122307793548,140.0,100,270.0
DUMPPOINT2,1643879389.2048357,140.0,100.00546604037545,100,180.0
LOADER1,1643879417.9251094,256.163135756999,-150.0,100,90.0
DUMPPOINT2,1643879663.749729,140.0,100.00976487423,100,180.0
LOADER1,1643879751.4812536,233.88150819060513,-150.0,100,90.0
LOADER1,1643879925.6819298,258.7314547219687,-150.0,100,90.0
DUMPPOINT2,1643880061.4091306,140.0,100.00276127858146,100,180.0
LOADER1,1643880100.6577404,236.96844884184165,-150.0,100,90.0
DUMPPOINT1,1643880179.913715,-99.59052187183127,140.0,100,270.0
LOADER1,1643880357.821237,277.4052562875131,-150.0,100,90.0
DUMPPOINT2,1643880396.3228965,140.0,100.00711088372243,100,180.0
DUMPPOINT2,1643880611.6175919,140.0,100.00976297497277,100,180.0
LOADER1,1643880671.1230493,238.7505239346074,-150.0,100,90.0
LOADER1,1643880887.8589673,259.8074579651052,-150.0,100,90.0
DUMPPOINT2,1643880927.3270497,140.0,100.00358455147662,100,180.0
DUMPPOINT2,1643881166.8221693,140.0,100.00525109914528,100,180.0
LOADER1,1643881174.7247229,221.8081291077665,-150.0,100,90.0
DUMPPOINT1,1643881414.3823018,-89.39552127652321,140.0,100,270.0
LOADER1,1643881510.3933263,274.0260253469726,-150.0,100,90.0
LOADER1,1643881833.4011843,257.7390106941997,-150.0,100,90.0
DUMPPOINT2,1643881866.9705448,140.0,100.00266008145049,100,180.0
LOADER1,1643882023.8372676,226.577896106819,-150.0,100,90.0
DUMPPOINT2,1643882098.5263143,140.0,100.00319131889013,100,180.0
LOADER1,1643882223.1300232,256.84162696542273,-150.0,100,90.0
DUMPPOINT1,1643882382.333018,-120.36533788858215,140.0,100,270.0
LOADER1,1643882400.253872,243.34945999369762,-150.0,100,90.0
DUMPPOINT2,1643882694.9265332,140.0,100.0090650325969,100,180.0
DUMPPOINT1,1643882705.9713728,-90.26219187513615,140.0,100,270.0
LOADER1,1643882753.1058185,229.75109529721374,-150.0,100,90.0
DUMPPOINT1,1643882960.0676653,-74.62705708020123,140.0,100,270.0
LOADER1,1643882964.4517846,260.43056410183374,-150.0,100,90.0
DUMPPOINT2,1643883182.9303036,140.0,100.00720996719855,100,180.0
LOADER1,1643883295.3369849,254.58944496832103,-150.0,100,90.0
DUMPPOINT1,1643883541.1385517,-78.63210685335322,140.0,100,270.0
LOADER1,1643883548.7782042,273.5310378278231,-150.0,100,90.0
LOADER1,1643883765.3133767,260.06495287132424,-150.0,100,90.0
DUMPPOINT1,1643883898.3087769,-126.23738804013763,140.0,100,270.0
LOADER1,1643883983.404601,246.1873949455871,-150.0,100,90.0
DUMPPOINT2,1643883991.2310655,140.0,100.00888541402026,100,180.0
DUMPPOINT1,1643884287.995115,-90.95858054373494,140.0,100,270.0
LOADER1,1643884301.3768415,279.8022580544048,-150.0,100,90.0
DUMPPOINT1,1643884558.721907,-61.80104021609462,140.0,100,270.0
LOADER1,1643884625.8804545,264.1180561401466,-150.0,100,90.0
DUMPPOINT1,1643884857.8660188,-113.65179027331389,140.0,100,270.0
LOADER1,1643884940.4757836,278.4950553304399,-150.0,100,90.0
LOADER1,1643885178.5659,265.8828446368215,-150.0,100,90.0
DUMPPOINT1,1643885281.9940796,-100.69580697425538,140.0,100,270.0
DUMPPOINT2,1643885380.0716586,140.0,100.00859082955733,100,180.0
LOADER1,1643885513.6249526,253.87423316992755,-150.0,100,90.0
DUMPPOINT2,1643885728.854376,140.0,100.00249936996919,100,180.0
LOADER1,1643885745.1653862,229.99007385418383,-150.0,100,90.0
LOADER1,1643885976.2259223,222.5444265071497,-150.0,100,90.0
DUMPPOINT2,1643885992.994228,140.0,100.00605413134228,100,180.0
LOADER1,1643886188.932311,249.67100749060256,-150.0,100,90.0
DUMPPOINT2,1643886279.1582208,140.0,100.00279242971122,100,180.0
LOADER1,1643886346.3290048,227.20486437470066,-150.0,100,90.0
DUMPPOINT2,1643886470.328792,140.0,100.00254398539747,100,180.0
DUMPPOINT1,1643886557.2431316,-90.04499756268356,140.0,100,270.0
LOADER1,1643886594.184407,231.4082398465124,-150.0,100,90.0
