T2,1643854720.1867118,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854720.88645,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854725.5753398,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854725.6417437,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T3,1643854730.5953362,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854731.5427597,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854735.5108726,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854736.6283975,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854740.601495,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854742.196281,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854746.246296,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854747.7525816,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854751.3304415,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854753.4224355,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854756.596777,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854758.2585366,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854762.3336406,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854763.5881221,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854767.4873738,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854769.2135673,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854773.3181312,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854774.1986597,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854778.7444084,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854779.9135692,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854784.6602442,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854785.584734,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854789.9004266,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854791.0353699,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854795.422616,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854796.3797739,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854801.1613982,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854801.451962,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854806.4259536,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854806.584173,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854811.6246612,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854812.2349422,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T2,1643854816.8009412,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854816.9275208,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T3,1643854821.676906,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854821.9561179,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854827.3809583,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854827.6397243,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854832.975826,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854833.5432737,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854838.3514671,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854838.755907,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854843.6445937,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854844.183861,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854848.9472852,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854849.872921,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854854.4354143,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854855.4077828,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T2,1643854859.9929063,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854860.1254914,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T3,1643854864.9578,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854865.8742824,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854870.720079,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854870.7431464,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854875.9181361,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854876.131042,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854880.7679074,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854881.5803947,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T3,1643854886.075036,139.91003984778365,100.00349047030954,100,180.12885853478707,0,DUMPPOINT2
T2,1643854886.153739,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
T2,1643854890.7856882,265.28171270033147,-149.9149188340836,100,89.8781301150284,0,LOADER1
